N°perçage;Longueur percee eprouvetteAlCFRP(mm);N(tr/min);f(mm/tr);Vc(mm/min);geo outil;D outil(mm);Ep Materiau(mm);MITIS;AmpMITIS;FreqMITIS;Aspiration;Lubrification;Niveau air ;Niveau huile ;KcFz;max Fz;minFz;moyenneFz;stdFz;kurtFz;skewFz;varFz;KcMz;max Mz;min Mz;moyenneMz;stdMz;kurtMz;skewMz;varMz;RmsVzUPA;RmsVzpiece;RmsVypiece;KcIThrust;max Ithrust;minIThrust;moyenneIThrust;stdIThrust;kurtFzIThrust;skewIThrust;varIThrust;KcITorque;max Itorque;min Itorque;moyenneITorque;stdITorque;kurtITorque;skewITorque;varITorque;AmpFz_Frot;AmpFz_passage dents;AmpFz_Fvib;AmpMz_Frot;AmpMz_passage dents;AmpMz_Fvib;AmpVzUPA_Frot;AmpVzUPA_passage dents;AmpVzUPA_Fvib;AmpVzpiece_Frot;AmpVzpiece_passage dents;AmpVzpiece_Fvib;AmpVypiece_Frot;AmpVypiece_passage dents;AmpVypiece_Fvib;defaut;alea;Materiau
31;859.32;6000;0.06;119.977423440594;Non etage ;6.365;12;oui;0.1;2.5;oui;oui;20;10;489.73765017016706;761.4785747999999;-384.5981152;187.0308085999868;355.83652597587434;-1.4481056025739305;0.0021747873740583074;126619.6332185791;1.7394857350946429;6.448132262000001;-5.4224365379999995;0.6643096022326441;2.1332530093478006;-0.5922745350239502;-0.2093003905539336;4.550768401891447;14.114271337654186;7.150466670617575;5.739138020489348;0.6101073579471062;0.26899999999999996;0.21100000000000002;0.23299999999999987;0.017751369274259104;-0.629544467449695;0.9074025688594702;0.00031511111111111025;48.959884786593335;20.605;16.211;18.697779999999995;1.1297079409826205;-0.974966742909086;-0.12419414451398872;1.2762400319191918;3,2346614;6,4822741;496,77924926;1.5118169;0.1545003; 0.82207178;0.06963018;0.17397409;1.07758346;0.02338099 ; 0.06403172;3.49405944;0.08608386;0.07492065;2.64913585;0;0;0
32;887.04;6000;0.08;119.977423440594;Non etage ;6.365;12;oui;0.1;2.5;oui;oui;20;10;494.5482284;618.7981187999999;-69.89312516;251.82395790097604;200.67379944373826;-1.3092338273972934;0.20923680206919343;40269.97378318569;2.0727504654914;12.54326579;-10.11704971;1.055444537028221;4.8414794882027685;-0.9327581538569505;0.10696829603643465;23.43992363468814;13.983481553601429;9.455733338866368;7.414526661609798;0.6103879100736911;0.35100000000000003;0.293;0.3108095238095235;0.018946644291034567;-0.5041962323266702;0.9707819786198443;0.00035897532989099276;50.544060711480206;29.296999999999997;22.119;25.73703571428572;2.0768810109510083;-1.0164475090807796;0.21464605290557687;4.313434733648882;4,46434983;8,17917832;274,1915668;2,04233391;0,07523891;2,30323722;0,08785939;0,14601471;0,9548697;0,02624233;0,0654107;6,82167175;0,06031588;0,03223507;1,90176033;0;0;0
33;914.76;6000;0.08;119.977423440594;Non etage ;6.365;12;oui;0.1;2.5;oui;oui;20;10;511.2932182;538.1009785;-15.74945053;260.3505067081593;145.49011163530253;-1.105313095366259;0.11062275893583126;21167.372583652792;1.8451020461856829;15.55789568;-10.74403032;0.9395259619177497;4.894118504376814;-0.04661331298924898;0.2994374456390535;23.952395934883537;13.428402641858705;9.266456530609254;4.717535006346468;0.6981539670070693;0.375;0.316;0.3554999999999997;0.019398484601104216;-1.0949612973633034;-0.5879306326736813;0.00037630120481927737;54.418438820932856;36.963;23.633000000000003;27.70986904761901;4.2073948233452425;-0.5709848739965175;0.8156539199338261;17.702171199512343;7,09875249;7,75466116;194,342352;1,76743634;0,08015448;3,25430679;0,07804945;0,15515521;0,90606023;0,01229604;0,05560788;7,56289705;0,04779933;0,02310519;1,06624217;0;0;0
34;942.48;6000;0.08;119.977423440594;Non etage ;6.365;12;oui;0.1;2.5;oui;oui;20;10;526.3408508;482.33107750000005;45.26477047;268.0127612522704;100.98263629007461;-0.7527149708242047;-0.0353317074168008;10197.492832093492;1.6509966535357914;12.47459037;-10.37320563;0.8406874959804249;4.961372105091764;-0.8793439125026605;0.08635822515853395;24.61521316518268;13.352521652027852;7.025118009751918;3.842594259955623;0.75019638648861;0.387;0.375;0.3820000000000002;0.0059516121132839345;-1.9279907084784778;-0.34423958564647267;3.542168674698806e-05;48.3577647476901;25.244;23.584;24.623773809523797;0.3681769595217251;-0.08017934543231231;-0.3437968086971902;0.13555427352266197;8,75685958;7,93474633;121,7323232;0,91263282;0,12877396;5,78533769;0,06189995;0,1839;1,02749983;0,016805;0,03707702;4,57860745;0,08812299;0,03905053;0,20410769;0;0;0
35;970.2;6000;0.08;119.977423440594;Non etage ;6.365;12;oui;0.1;2.5;oui;oui;20;10;522.139391;570.5953138;-24.75886925;265.8733778776037;166.52641467253466;-1.3584248237636356;0.02463500434214362;27731.046783688962;1.7506995873864857;10.77697102;-13.52645998;0.8914562298971985;5.06039183321085;-0.46655752362760294;-0.5272573870312083;25.60756550562706;13.161765505950155;8.164674816210079;3.3307439529506566;0.7496119028915577;0.39799999999999996;0.375;0.3817023809523811;0.006243608320929089;-1.5546605288128996;-0.021393549854848287;3.898264486517496e-05;52.66379568323794;29.15;24.17;26.81640476190476;1.3125601224925942;-0.7785784654634376;0.13876059530795423;1.7228140751577738;8,87521127;5,61208278;213,3352541;1,03462204;0,26609324;4,03830092;0,05965605;0,17916707;0,90029658;0,02707011;0,06253964;8,61695753;0,10878056;0,06272628;1,09049057;0;0;0
36;997.92;6000;0.08;119.977423440594;Non etage ;6.365;12;oui;0.1;2.5;oui;oui;20;10;515.1844727;546.6347234;-10.08256305;262.3319334979038;151.79606253502683;-1.110537181693984;-0.039907647541006216;23042.044601137775;1.6831385829738428;12.81417757;-15.27839843;0.8570541664502808;5.725073972126118;-0.4107183943450132;-0.5051085598522903;32.77647198631593;13.481647778262142;8.741247752040628;5.197424504561652;0.7113866756443342;0.39799999999999996;0.34;0.36223809523809497;0.017642786879013488;-1.2717453324206474;0.5258647088687145;0.0003112679288582905;49.19243070362474;25.684;23.436999999999998;25.048785714285714;0.5751953271470247;0.07320257825676002;-1.0370815662491084;0.3308496643717727;4,98746977;10,31115295;202,5304461;2,15715652;0,06292301;4,31657698;0,06879159;0,16807779;0,93870289;0,02303148;0,068945;8,74626471;0,08852347;0,03604926;1,50159274;0;0;0
37;1025.64;6000;0.08;119.977423440594;Non etage ;6.365;12;oui;0.1;2.5;oui;oui;20;10;475.9166512;600.7327508999999;-145.97871909999998;242.33675877428783;217.28590283509465;-1.3013723098041925;-0.20206617828658952;47213.16357086219;1.7750312487862838;14.42935555;-14.02605745;0.9038459118819757;6.415962909227283;-0.8541580578437937;-0.18803982951481912;41.16458005258023;14.390948351035213;11.172205236281433;7.544403593939613;0.6024155538098972;0.34;0.281;0.30674999999999963;0.020537286103132695;-1.4275022728636122;0.4515493893729491;0.00042178012048192735;52.13310795645831;27.588;23.73;26.54617857142857;1.0447431708459545;0.25412207509862794;-1.1690335715926838;1.0914882930292593;3,47360849;7,98118715;297,891555;2,75950267;0,12614167;4,3307792;0,08265601;0,14089519;0,86293718;0,03791154;0,07618594;8,03918802;0,10878983;0,05759609;1,95439845;0;0;0
38;1053.36;6000;0.08;119.977423440594;Non etage ;6.365;12;oui;0.1;2.5;oui;oui;20;10;481.1892179;1012.8190189999999;-481.8892008;245.02154974756544;458.18444649147756;-1.3925849307289946;0.06741069902502567;209932.98700670167;1.7814005604470657;10.09137586;-8.193337442;0.9070891653796459;3.5754436928474638;-0.7693668623279248;-0.08842207813325394;12.783797600722709;15.060893643080774;9.161600352271991;8.185462245716815;0.5888321550144011;0.35100000000000003;0.26899999999999996;0.29983333333333306;0.020179217110999393;-1.1765917802080776;0.20538742956574518;0.00040720080321285075;51.47897729398124;27.344;23.486;26.213095238095246;1.1731477851320287;-0.5818355021939663;-0.8905079531431688;1.3762757257601848;2,21601346;6,40808642;615,6369172;2,10869572;0,11012089;0,52294625;0,08001515;0,1509816;1,10615548;0,03706029;0,07171471;3,74680093;0,09105958;0,03932268;3,95178802;0;0;0
39;1081.08;6000;0.08;119.977423440594;Non etage ;6.365;12;oui;0.1;2.5;oui;oui;20;10;490.0658339;733.2909766;-253.77314339999998;249.54152262586302;300.5264607528208;-1.4002860030757194;-0.11592845609945807;90316.15361261673;1.8364548915841679;12.34350792;-13.24866408;0.9351228307946583;5.781260432239026;-0.7910073159408024;-0.46006429137111576;33.42297218537258;14.148140802564754;9.070904878826422;7.02103381952355;0.7050274941084048;0.387;0.35100000000000003;0.3589999999999997;0.009558948371860956;2.1280263091048264;1.4107873787555825;9.137349397590323e-05;54.461784124490315;28.906;25.146;27.731940476190466;1.0044324340076427;-0.24595600698999265;-0.7027249958218073;1.0088845144865175;5,65485017;7,78215412;420,5126661;1,287686;0,09336853;6,90284456;0,07454249;0,1629123;0,85569975;0,01626558;0,1521722;6,90367371;0,03188947;0,04729673;2,89409181;0;0;0
40;1108.8;6000;0.08;119.977423440594;Non etage ;6.365;12;oui;0.1;2.5;oui;oui;20;10;500.3417014;538.2535257999999;-85.94465319;254.77399436623122;163.7858344455058;-1.0791699361069271;-0.6097044779424087;26825.799565010635;1.8089948794275152;15.39308887;-13.85947513;0.9211401926044908;5.9494252072031815;-0.5253154988533049;-0.4898820238900753;35.39566029610462;13.753354611635958;8.468271478124613;5.7108852027194965;0.7373143680095758;0.41;0.363;0.375440476190476;0.014112586188475046;1.4879105392332992;1.500426175889117;0.00019916508892713663;53.23242808513822;29.15;23.193;27.10595238095238;1.801375765438049;-0.9900668107832677;-0.524001302863695;3.244954648307517;6,93518549;8,78162118;207,5598947;1,09130403;0,10510466;5,39351615;0,07032898;0,14755247;0,38212224;0,01557237;0,17242834;7,9552374;0,0264439;0,01814313;2,22409057;0;0;0
41;1136.52;6000;0.08;119.977423440594;Non etage ;6.365;12;oui;0.1;2.5;oui;oui;20;10;517.0112501;524.0140866;44.44169155;263.2621285390709;125.39308008943584;-1.2359855002704618;0.3095862517521931;15723.424534315673;1.9175428237418555;13.73094336;-17.45978564;0.9764128058493527;6.706988365233103;-0.03658108242176672;-0.6686390920829167;44.98369293137222;12.84351122079142;5.274997915676896;3.468510552787025;0.8382663748924553;0.433;0.42200000000000004;0.4268452380952382;0.005493685416976449;-1.9883027812451997;0.24418278674793814;3.0180579460699698e-05;55.643563199042326;29.932;25.684;28.333702380952353;1.3051960918063426;-1.3868102868325536;-0.19643563216077725;1.7035368380665508;8,63208103;7,71925169;159,961682;0,72805412;0,23394277;5,47416112;0,05797327;0,14346447;0,49925152;0,01263704;0,17048965;4,28046891;0,05860713;0,06806824;1,48988443;0;0;0
42;1164.24;6000;0.08;119.977423440594;Non etage ;6.365;12;oui;0.1;2.5;oui;oui;20;10;519.5970205;487.2286285;53.48944047;264.57880285702777;96.3376139558023;-0.8596757491440199;0.4523256183936244;9280.935862697193;1.7456303901638108;8.878754511;-8.898402289;0.8888749946714124;3.970060051940186;-1.0115634222640866;-0.2742304043999844;15.761376816011312;12.737935909726277;5.220298864142252;3.027276915242771;0.807990124565144;0.42200000000000004;0.39799999999999996;0.4114285714285713;0.007544703263362077;-0.4527149990693071;-0.09233786994910456;5.692254733218638e-05;50.5051341039165;26.171999999999997;25.146;25.71721428571428;0.24232245128313867;0.21065383089250922;-0.38860777385743106;0.05872017039586911;8,85937635;7,56594851;118,532346;1,26460436;0,20558619;4,68000889;0,07475113;0,13819706;0,52518623;0,01415895;0,14227434;5,62015306;0,03215051;0,0782593;1,31632999;0;0;0
43;1191.96;6000;0.08;119.977423440594;Non etage ;6.365;12;oui;0.1;2.5;oui;oui;20;10;519.3611722;461.1631583000001;125.42031829999999;264.4587089077602;74.26047603341507;-0.5206119860891505;0.7301081709639781;5514.618300709415;1.7336856414513715;11.46564354;-16.18661446;0.8827927286270384;6.579942073629762;-0.47734282127033634;-0.7332461849652563;43.295637692323126;13.110279562560136;5.364789095289173;3.5018910646350743;0.8157988254217634;0.433;0.375;0.41540476190476194;0.015887495308309095;-0.131918153558789;-1.0089475650721753;0.0002524125071715435;50.90358826169905;26.366999999999997;25.244;25.920107142857155;0.2402589475463419;0.02779790046453634;-0.4228695103214803;0.05772436187607586;9,46823403;8,33830259;73,41921613;1,39197751;0,11387649;5,0913699;0,08076405;0,13604999;0,47960919;0,02047933;0,18232727;5,29019911;0,00849451;0,04310795;1,21406974;0;0;0
44;1219.68;6000;0.08;119.977423440594;Non etage ;6.365;12;oui;0.1;2.5;oui;oui;20;10;517.2090171;466.7004468;101.8165468;263.36283153175657;84.94533371767773;-1.1711401078185097;0.1745451959687454;7215.709720407635;1.9072124453955364;11.15721217;-9.898755634;0.971152577195407;4.117826688395348;-0.5737271320143122;-0.0946060198195249;16.956496635660994;13.669082670871239;6.5106491739080425;4.328175400320474;0.835694647065425;0.433;0.42200000000000004;0.42553571428571435;0.00516812852933215;-1.4282247825727428;0.7786939161945249;2.67095524956969e-05;56.08978135637604;30.615;27.246;28.560916666666678;0.9389955054402273;-0.4519009358182675;0.7604321360355638;0.8817125592369478;6,18110504;7,46540952;102,9550372;1,57439229;0,14686998;2,47884177;0,05752942;0,14067553;0,24084425;0,01355053;0,12504372;6,38029451;0,09697413;0,04395908;1,75782938;0;0;0
45;1247.4;6000;0.08;119.977423440594;Non etage ;6.365;12;oui;0.1;2.5;oui;oui;20;10;515.6112989;526.2880031000001;-10.83506501;262.54927341138136;145.94856554820734;-1.3406262129390316;-0.15194610903471453;21300.983785579374;1.8368662730946623;15.12775937;-11.72444263;0.935332306259802;5.8583166720304956;-0.7255592490893865;0.28255721805767714;34.319874229790464;14.29532814944258;8.444763445168679;6.377339258040187;0.7533525979126923;0.42200000000000004;0.363;0.38360714285714287;0.017178732899359585;-0.2580863425986646;1.0268188431999192;0.0002951088640275394;53.546529570194195;28.564;25.488000000000003;27.265892857142884;1.1385172350062136;-1.4744005297225387;-0.4187037135551126;1.296221494406194;6,84799066;7,17445805;193,4263768;1,27188014;0,12992251;3,80593349;0,04358876;0,17604455;0,26839631;0,01106929;0,10613919;7,28657595;0,11476389;0,03440015;2,41953794;0;0;0
46;1275.12;6000;0.08;119.977423440594;Non etage ;6.365;12;oui;0.1;2.5;oui;oui;20;10;507.9791973;843.5293492000001;-268.2553508;258.6630072614004;346.01041864638063;-1.4301152760550797;0.11936094497326857;119723.20981184358;1.8084450871959918;8.925853692999999;-8.907498407;0.920860238400199;3.5244595219327066;-0.6486250715437833;-0.604537802945193;12.421814921742122;14.79426159780777;8.004827395360367;7.763719808342628;0.7257182134440575;0.39799999999999996;0.363;0.3695357142857141;0.008697661267941042;2.2335637296779884;1.446276037910884;7.564931153184178e-05;53.062203082332694;28.418000000000003;23.389;27.019273809523806;1.428241857544844;-0.29546798768222926;-0.9007341904802713;2.039874803643146;4,85201019;7,50148387;483,2601035;0,6498425;0,51324196;3,74623679;0,052549;0,17008928;1,21717923;0,01473633;0,05583617;4,73116828;0,08531086;0,03854322;3,02697578;0;0;0
47;1302.84;6000;0.08;119.977423440594;Non etage ;6.365;12;oui;0.1;2.5;oui;oui;20;10;509.7602021;905.2179886;-417.5436414;259.56989492198403;415.78419470630473;-1.4239933193463157;-0.025350333399676125;172876.49656757034;1.7966408550252426;7.122454051;-5.379125749;0.9148495233788535;2.42681526252495;-0.9716066276849507;-0.10570557627642865;5.889432318424042;14.916622941821338;7.767662522849304;7.44910042642568;0.6745408296861551;0.387;0.32799999999999996;0.3434761904761902;0.018499414637744235;-0.3443644775066641;1.0729188927932343;0.0003422283419391856;52.61130905622265;27.881;24.56;26.789678571428574;1.014404616888251;-0.7855336178163022;-0.802347913380428;1.0290167267641992;3,34462077;6,29066621;546,3218708;0,90120923;0,17408428;1,04871016;0,06096176;0,13659705;1,31730743;0,01976002;0,04361886;4,23946196;0,08372587;0,04467509;4,55264426;0;0;0
48;1330.56;6000;0.08;119.977423440594;Non etage ;6.365;12;oui;0.1;2.5;oui;oui;20;10;513.8427844;760.9053681;-220.98889190000003;261.6487458037747;289.13590727487076;-1.3399160360852156;0.02854843484261422;83599.57287566266;1.754741297859589;8.98873456;-13.13404774;0.8935142688701028;4.298528632948298;0.8710264025966299;-1.1739669443810814;18.47734840827637;15.455346699102952;12.069998053812192;7.964814012654453;0.6875865035723634;0.39799999999999996;0.34;0.35011904761904744;0.016481025791201052;1.8172294428032378;1.761312179210349;0.00027162421113023427;51.17422754647812;27.344;23.486;26.05791666666666;1.239448227492596;-0.9460192503079812;-0.7120346827747744;1.536231908634538;3,69934059;7,21464054;391,4178235;1,14235507;0,13892919;3,97988771;0,06782716;0,15145274;1,25012636;0,02196009;0,06337434;8,11018102;0,11191566;0,04593794;2,52033023;0;0;0
49;1358.28;6000;0.08;119.977423440594;Non etage ;6.365;12;oui;0.1;2.5;oui;oui;20;10;519.4831087;598.7680477999999;-54.92027619;264.520798962324;181.87297553561444;-1.333498819492776;0.11705036603897252;33077.77923017821;1.7384339306313288;14.44508014;-12.39520686;0.8852105574774726;5.276441147003864;-0.6082924574010335;-0.25373074332640927;27.840831177795458;14.80830809499728;9.931206135203173;6.261549340097753;0.7217671043279836;0.41;0.35100000000000003;0.36752380952380925;0.01750764114795855;0.05949407535009499;1.1624247185778973;0.0003065174985656913;51.63309392885196;27.197;24.805;26.29157142857142;0.6924595988513035;-0.9434735795468994;-0.5953408183421567;0.4795002960413081;6,10880613;7,35671266;252,2558271;1,14460026;0,19200008;5,32671823;0,05536546;0,16433025;1,21657433;0,01625252;0,06503028;8,99382037;0,11201747;0,06610675;1,34318596;0;0;0
50;1386;6000;0.08;119.977423440594;Non etage ;6.365;12;oui;0.1;2.5;oui;oui;20;10;534.9867373;636.7054772999999;-29.20384074;272.41524663642787;181.6198984570635;-1.3770598133560024;0.10681922111265976;32985.78751555405;1.6233124175079003;16.76890045;-12.19180955;0.8265906829950228;6.002846874508463;-0.85396391291432;-0.07680336707018603;36.03417059879602;13.759431925646073;8.616993436162055;4.772703510870138;0.8048572924849436;0.469;0.375;0.40983333333333327;0.026092436855230258;-0.4952433731424075;0.37798210050297587;0.0006808152610441782;48.03136572775223;24.805;23.535;24.457571428571434;0.24752569713082956;2.2015066061117645;-1.308066434517498;0.06126897074010316;8,40564738;8,71121829;229,3229854;1,83624399;0,34583812;6,58861637;0,03997853;0,17556864;1,19268344;0,0362685;0,06480431;8,62106615;0,16742361;0,0385728;1,19449567;0;0;0
51;1413.72;6000;0.06;119.977423440594;Non etage ;6.365;12;oui;0.1;2.5;oui;oui;20;10;559.581535335466;614.0885254;-148.17560459999999;213.70418834461447;194.21290006265195;-1.0530222195114232;0.22794253795604277;37718.65055074563;1.860340596808571;12.757371000000001;-13.882698999999999;0.7104640739211933;5.514197022254041;-0.4717501849934096;-0.5392519553211742;30.40636880023533;13.838557797304016;11.31412436622624;4.104793897044929;0.7146635244828473;0.305;0.24600000000000002;0.2729299999999994;0.02055603575742669;-1.5905278013787227;0.33106653546044185;0.0004225506060606047;54.270568211573696;21.191;19.482;20.725929999999995;0.4065301871082925;1.2630388616742318;-1.3545389610394347;0.16526679303030328;3,86042496;12,13894778;253,20614542;2.39487589;0.15471673 ; 5.74961441;0.08702427;0.16587536;1.77110739;0.07010902;0.04116857;6.68865905;0.1439307;0.07063283;0.54215029;0;0;0
52;1441.44;6000;0.08;119.977423440594;Non etage ;6.365;12;oui;0.1;2.5;oui;oui;20;10;525.5656605;560.7238944000001;-73.90296163;267.61803435053884;175.84034714357625;-1.3015038929870766;-0.09503009772933585;30919.827683573403;1.9603329898658517;19.20685858;-16.18563442;0.9982015584396916;7.784711371509237;-0.7856094534122966;-0.06502749525558961;60.60173113770523;14.716893967880765;12.853845841573309;5.714628505777288;0.67124434219878;0.387;0.32799999999999996;0.3417976190476188;0.018047313828695948;0.38729145574009793;1.321223397430855;0.00032570553643144004;57.46422960386041;30.078000000000003;26.855;29.26078571428572;0.7717485399727599;0.9916313875345839;-1.196896064082136;0.5955958089500867;4,65970245;7,14542161;242,650024;2,03214322;0,08215523;9,71673265;0,06903931;0,15192457;1,16297154;0,04961418;0,14064663;9,19069775;0,11776484;0,047466;1,4854266;0;0;0
53;1469.16;6000;0.08;119.977423440594;Non etage ;6.365;12;oui;0.1;2.5;oui;oui;20;10;524.6543261;822.6718308;-286.7994792;267.1539828534589;350.21449115356;-1.4849836603626028;0.00767363083094686;122650.18981394694;1.7903025640927763;21.86851004;-15.83921196;0.9116220656360416;8.761410033478342;-0.592696839154844;0.38244000421378943;76.76230577473494;15.171459898590108;13.16445688374982;4.843965969688662;0.6775801443908274;0.387;0.32799999999999996;0.3450238095238093;0.019152511673014808;-0.4937548079363747;0.9916072198371392;0.0003668187033849684;52.77793364007035;27.685;25.439;26.874523809523822;0.6032840142386624;-1.1247683055543054;-0.308783429233488;0.36395160183591463;5,35905597;5,83903689;482,4667303;1,09166506;0,19909129;9,00973493;0,06689397;0,14649778;1,23388356;0,02497486;0,05518826;8,03942259;0,08799355;0,05175001;2,60926893;0;0;0
54;1496.88;6000;0.08;119.977423440594;Non etage ;6.365;12;oui;0.1;2.5;oui;oui;20;10;531.8214444;941.6719446000001;-365.2371454;270.8034794733011;415.9949954985886;-1.4126279141151097;0.0943252800051747;173051.83627987074;1.7730900777102854;8.450100097;-10.077383900000001;0.9028574675700772;3.743382870045299;-0.21364749713403253;-0.780534968141879;14.012915311748579;14.840401734741953;7.981161975590592;4.698946646802554;0.7224217259566823;0.387;0.363;0.3678571428571426;0.0062114213827274565;-0.9714469146946283;0.6608924887076966;3.858175559380386e-05;52.085203680843875;27.588;24.609;26.521785714285702;0.8194846466276958;-0.7030391885924585;-0.6697616584558683;0.6715550860585195;6,21639477;4,39035693;585,0342988;1,12332929;0,08601947;0,18927165;0,07421768;0,17824028;1,40952012;0,0277985;0,04306785;5,5236133;0,11037244;0,05811664;3,24031164;0;0;0
55;1524.6;6000;0.08;119.977423440594;Non etage ;6.365;12;oui;0.1;2.5;oui;oui;20;10;536.8615007;871.5398162;-210.28736380000004;273.3698761629669;336.85749225977224;-1.3938236271830378;0.24380066896970737;113472.97009154253;1.7991320584999726;10.50824686;-13.25688814;0.916118044188186;5.568433220686331;-0.9396009806546228;-0.5552323078873938;31.007448533243146;14.93273028114896;8.73571441779391;4.458817731689199;0.8044130849511837;0.445;0.39799999999999996;0.4096071428571427;0.013279223610218716;2.4708060327399117;1.707909439381678;0.00017633777969019017;52.0509763214005;27.295;25.146;26.50435714285713;0.6450958580652517;-0.4674266799420237;-0.8860754396913242;0.41614866609294343;5,73981491;4,97140222;469,089614;1,45358365;0,10463777;6,93538038;0,07180532;0,17852906;1,3011131;0,0375178;0,04963459;7,6949352;0,08992153;0,04897879;2,56289596;0;0;0
56;1552.32;6000;0.08;119.977423440594;Non etage ;6.365;12;oui;0.1;2.5;oui;oui;20;10;536.9620287;783.1423535;-227.4001565;273.4210650111837;304.1925334704423;-1.3988138708712332;0.004776583328697372;92533.09741916617;1.8367722480975461;10.43405566;-12.94500734;0.9352844287312705;5.8809508723701365;-0.7997697317738273;-0.643046516154878;34.58558316323107;14.88175156119019;7.110597189166901;3.9699093206920577;0.7598754348557961;0.42200000000000004;0.363;0.3869285714285714;0.018442215659093767;-1.383678902562823;0.4845285773410102;0.00034011531841652334;54.89577488497362;29.053;24.901999999999997;27.952928571428565;1.1830805692727382;0.29270389984011524;-1.2123007355704298;1.3996796333907062;6,01387036;5,21229161;426,5122535;1,83753578;0,21115386;6,26307975;0,06320271;0,18680862;1,27858668;0,04001677;0,07267798;5,88033617;0,11115742;0,11624368;3,26156018;0;0;0
57;1580.04;6000;0.08;119.977423440594;Non etage ;6.365;12;oui;0.1;2.5;oui;oui;20;10;543.8479349;645.1492588;-45.2085122;276.92736847417183;200.43523083063377;-1.4412298677126856;0.12437542589114292;40174.281758129444;1.746205333630033;14.10441276;-20.77333424;0.8891677558844128;8.147710969032824;-0.20468825309501337;-1.0082647297679077;66.3851940348978;14.586931089549015;8.403338762760784;3.987592175661244;0.7611846781131932;0.42200000000000004;0.363;0.387595238095238;0.019611970187653826;-1.5220471193804994;0.3036382749137893;0.0003846293746414224;51.19702240676317;26.758000000000003;25.293000000000003;26.069523809523805;0.4593939558322377;-1.5861207282742036;-0.054584496908316744;0.21104280665519193;4,21351821;4,99773176;278,5622411;1,65682204;0,16033656;8,5810032;0,07552346;0,19797987;0,85106169;0,03758309;0,06086646;8,67913747;0,08380536;0,03230696;2,66864776;0;0;0
58;1607.76;6000;0.08;119.977423440594;Non etage ;6.365;12;oui;0.1;2.5;oui;oui;20;10;559.7124192;444.29722530000004;61.92174226;285.0055638434672;89.13326935135485;-0.6913442032017261;-0.7998826941987708;7944.739705261176;1.7270774545923882;11.84935184;-11.26421516;0.879427839878444;5.518276693371333;-0.9261288643394727;-0.18133006333778723;30.451377664605253;13.377695482335758;6.356497493810123;2.6026652054971167;0.8179731044027979;0.445;0.41;0.4165119047619047;0.00844756191763437;2.576275602009156;1.4552132664468835;7.136130235226648e-05;50.562156323644935;27.051;25.0;25.74625;0.3524193789715583;3.9790057638489857;1.4255848772430877;0.12419941867469883;7,64999708;6,36758967;95,35821257;0,91747547;0,24029496;6,53729175;0,05985172;0,18068133;0,41853816;0,01900757;0,07406342;6,08430916;0,0730135;0,04979277;1,41070371;0;0;0
59;1635.48;6000;0.08;119.977423440594;Non etage ;6.365;12;oui;0.1;2.5;oui;oui;20;10;570.4939672;409.66711160000006;98.84581064;290.4955281041795;72.54552383122456;-0.3217413168538612;-0.963961767515472;5262.8530279467695;1.8071776672088338;9.636739816;-10.67892568;0.9202148681427381;4.6820889143615485;-0.7755725123552137;-0.40416342541967876;21.921956601987304;13.24734576152354;5.91697428239094;2.5748127370592737;0.8395054801182058;0.469;0.41;0.4274761904761904;0.017415182540043646;-0.07612984815726609;1.1150776510088134;0.000303288582903041;53.06687895110912;28.125;25.732;27.021654761904763;0.7750142244174234;-1.245045886037705;0.1160310021778784;0.6006470480493403;7,67818513;5,98170443;74,3478887;0,98713404;0,2942923;5,42437836;0,06075718;0,17276204;0,44421627;0,02025361;0,07046136;5,50439974;0,06954065;0,04484209;1,26755373;0;0;0
60;1663.2;6000;0.08;119.977423440594;Non etage ;6.365;12;oui;0.1;2.5;oui;oui;20;10;569.2701168;437.55017530000003;96.86696329;289.8723434711497;67.37065370862345;-0.4781495534310318;-0.5180486074142524;4538.804981127259;1.897507026420524;14.50752191;-13.51708009;0.9662105778533309;6.886562425939767;-0.9391529166809858;-0.06730671046329574;47.42474204636541;13.16233500212099;7.01243524404268;2.7298304534531033;0.8537201211985195;0.469;0.41;0.4347142857142861;0.017661182967768554;-1.3677953585343237;0.5086198911249907;0.0003119173838209981;55.236996408932775;29.491999999999997;25.684;28.126678571428567;1.0342442227570663;-0.49768617816876937;-0.7107084409866611;1.0696611123063682;6,40002734;6,31461064;58,21152855;2,19408367;0,14446572;8,23914776;0,04456176;0,15656022;0,25644791;0,04292146;0,10142873;6,65471707;0,11535032;0,04323136;1,03154024;0;0;0
61;1690.92;6000;0.08;119.977423440594;Non etage ;6.365;12;oui;0.1;2.5;oui;oui;20;10;568.5038927;482.44966689999995;23.28028987;289.4821821425754;124.8436198562342;-1.1302844438995272;-0.5344458665496647;15585.929418807913;1.795723311047324;17.94884807;-22.27420893;0.9143823099852973;9.099250774624165;-0.6147321716033933;-0.5945238597172184;82.79636465949848;13.965648822248799;7.667041669221781;3.4352851664593866;0.7862473347547972;0.433;0.387;0.40035714285714274;0.011724387986845783;2.9454588753538236;1.8042456040906207;0.00013746127366609374;52.446087233007866;27.148000000000003;26.074;26.705547619047604;0.3378149990878454;-0.9901765024374343;-0.36900201861656;0.114118973608721;6,11143041;5,14603673;158,7452989;2,62636719;0,12170445;11,09064021;0,03746859;0,19067119;0,41772726;0,04688953;0,07574773;7,31174993;0,17252276;0,03190069;1,65012312;0;0;0
